,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
605357,3376250,2644182,Medium,SE,COMMON ASSAULT,P171853335,300 HERRING CT,39.287557,-76.595083,2017-07-04
87750,470635,2471673,Medium,SD,COMMON ASSAULT,P171280654,3000 SEABURY RD,39.249283,-76.62138399999999,2017-05-08
586520,3280909,2846235,Medium,SE,COMMON ASSAULT,P172572474,3000 BLK E PRATT ST,39.289984999999994,-76.574455,2017-09-14
356478,1828813,3299865,High,ED,AGGRAV ASSAULT,P180711195,1800 N REGESTER ST,39.311008,-76.594075,2018-03-12
544851,3092071,3029712,Medium,SD,COMMON ASSAULT,P173252832,1400 FILBERT ST,39.225112,-76.591403,2017-11-21
57503,251241,3089440,Medium,NW,COMMON ASSAULT,P173510082,3900 MAINE AV,39.326296,-76.683205,2017-12-17
454642,2091160,3426470,Medium,CD,COMMON ASSAULT,P181201022,100 HOPKINS PL,39.287649,-76.617685,2018-04-30
332614,1776805,3280095,Medium,NE,COMMON ASSAULT,P180630368,1100 E COLD SPRING LN,39.345153,-76.599695,2018-03-04
51916,243981,2909246,Medium,SW,COMMON ASSAULT,P172800890,2500 FREDERICK AV,39.283335,-76.655982,2017-10-07
519579,2987169,2921674,Medium,NW,COMMON ASSAULT,P172842341,3700 W BELVEDERE AV,39.346191999999995,-76.680386,2017-10-11
125893,609287,3100051,High,NE,AGGRAV ASSAULT,P173550893,2900 EDISON HY,39.3155,-76.573073,2017-12-21
127728,611633,3166691,Medium,NE,COMMON ASSAULT,P180181993,1600 MONTPELIER ST,39.32065,-76.596588,2018-01-18
613495,3384431,2885750,Medium,NW,COMMON ASSAULT,P172713081,4000 LIBERTY HEIGHTS AV,39.328231,-76.685497,2017-09-28
547901,3095126,3120612,Medium,NW,COMMON ASSAULT,P173641003,2900 ALLENDALE RD,39.320264,-76.68074200000001,2017-12-30
370136,1864415,3315976,Medium,NE,COMMON ASSAULT,P180772051,5600 FRANKFORD AV,39.322159,-76.540534,2018-03-18
641042,3482159,3001243,Medium,ND,COMMON ASSAULT,P173141576,4700 GREENSPRING AV,39.344184999999996,-76.658591,2017-11-10
140344,708971,2874479,Medium,SW,COMMON ASSAULT,P172672787,1800 SPENCE ST,39.269090000000006,-76.651504,2017-09-24
423951,2000251,3381318,Medium,WD,COMMON ASSAULT,P181033091,2000 N BENTALOU ST,39.310736,-76.654147,2018-04-13
20234,65490,3205660,Medium,SW,COMMON ASSAULT,P180330353,500 S SMALLWOOD ST,39.281867999999996,-76.65114200000001,2018-02-02
627451,3468530,2524491,High,ND,AGGRAV ASSAULT,P171460359,2300 BLK MARYLAND AV,39.315758,-76.618212,2017-05-26
671934,3649873,2574003,Medium,CD,COMMON ASSAULT,P171621928,1100 BOLTON ST,39.303568,-76.62266,2017-06-11
672752,3650699,2601108,High,SD,AGGRAV ASSAULT,P171712071,2000 W PRATT ST,39.285032,-76.648652,2017-06-20
80754,371974,3043351,High,SD,AGGRAV ASSAULT,P173312741,2400 TERRA FIRMA RD,39.251924,-76.625059,2017-11-27
474452,2803751,2859794,Medium,ND,COMMON ASSAULT,P172622240,3600 ELM AV,39.331301,-76.631232,2017-09-19
524096,2991702,3064270,Medium,NW,COMMON ASSAULT,P173400697,2300 GARRISON BL,39.314805,-76.676857,2017-12-06
15490,58667,3030587,Medium,SE,COMMON ASSAULT,P173260875,5900 ERDMAN AV,39.30068,-76.54587,2017-11-22
114484,594455,2650744,Medium,SW,COMMON ASSAULT,P171880304,900 DESOTO RD,39.274415999999995,-76.667694,2017-07-07
557281,3174935,2668899,Medium,ED,COMMON ASSAULT,P171941607,1800 ORLEANS ST,39.295291999999996,-76.591603,2017-07-13
155311,750837,3160592,Medium,ND,COMMON ASSAULT,P180160614,2700 OAKLEY AV,39.348949,-76.663239,2018-01-16
691013,3731171,2523912,High,NE,AGGRAV ASSAULT,P171453168,3000 PELHAM AV,39.32392,-76.569754,2017-05-25
12031,54154,2917135,Medium,SW,COMMON ASSAULT,P172830531,2800 PRESSTMAN ST,39.304674,-76.663917,2017-10-10
419437,1989016,3376763,Medium,ND,COMMON ASSAULT,P181021270,4700 FALLS RD,39.348028,-76.641759,2018-04-12
48091,238947,2817572,High,SD,AGGRAV ASSAULT,P172470118,2400 SEABURY RD,39.252572,-76.623236,2017-09-04
603698,3374587,2610119,Medium,ED,COMMON ASSAULT,P171741925,700 E 22ND ST,39.314587,-76.608083,2017-06-23
166143,821046,3067894,Medium,ED,COMMON ASSAULT,P173411876,800 N COLLINGTON AV,39.299743,-76.586727,2017-12-07
372929,1869163,3318646,Medium,ED,COMMON ASSAULT,P180782441,4600 E MONUMENT ST,39.299925,-76.55814699999999,2018-03-19
329212,1772297,3272734,Medium,WD,COMMON ASSAULT,P180600843,1100 N MOUNT ST,39.301126000000004,-76.644509,2018-03-01
131045,697009,2535074,Medium,WD,COMMON ASSAULT,P171492327,1400 N GILMOR ST,39.305243,-76.64330799999999,2017-05-29
54382,247210,3002236,Medium,SW,COMMON ASSAULT,P173142684,3200 KINGSLEY ST,39.278807,-76.66997099999999,2017-11-10
379598,1886056,3326663,Medium,WD,COMMON ASSAULT,P180821208,2300 WINCHESTER ST,39.30174,-76.653621,2018-03-23
468218,2797481,2558985,Medium,SE,COMMON ASSAULT,P171572647,400 N LINWOOD AV,39.295972,-76.576431,2017-06-06
305959,1702880,3228784,Medium,NW,COMMON ASSAULT,P180430295,4600 PIMLICO RD,39.343331,-76.667392,2018-02-12
654459,3567134,2707651,Medium,ND,COMMON ASSAULT,P172072950,2500 GUILFORD AV,39.318434,-76.612883,2017-07-26
558793,3176451,2706909,Medium,SD,COMMON ASSAULT,P172072144,2000 WILHELM ST,39.283567,-76.64885,2017-07-26
104573,493110,3071565,Medium,NW,COMMON ASSAULT,P173430263,5200 LINDEN HEIGHTS AV,39.343701,-76.682913,2017-12-09
523053,2990650,3011624,Medium,NE,COMMON ASSAULT,P173182435,1400 BLK CEDARCROFT RD,39.368981,-76.586538,2017-11-14
3598,43152,2604989,Medium,SW,COMMON ASSAULT,P171723000,900 NOTTINGHAM RD,39.296921999999995,-76.705119,2017-06-21
503287,2902188,3121038,Medium,NE,COMMON ASSAULT,P173641464,1200 CEDARCROFT RD,39.368857,-76.59326999999999,2017-12-30
593481,3287918,3050886,Medium,NW,COMMON ASSAULT,P173342654,4300 WABASH AV,39.335736,-76.67327399999999,2017-11-30
64357,350083,2520698,Medium,SE,COMMON ASSAULT,P171442997,100 N DECKER AV,39.293544,-76.574119,2017-05-24
100408,487574,2910441,Medium,NE,COMMON ASSAULT,P172802206,1600 HEATHFIELD RD,39.352306,-76.586221,2017-10-07
815,39392,2489504,High,NW,AGGRAV ASSAULT,P171341843,4000 DORCHESTER RD,39.329484,-76.684947,2017-05-14
569105,3186797,3051771,Medium,NE,COMMON ASSAULT,P173350791,2200 CORBIN RD,39.360332,-76.571073,2017-12-01
229090,1511280,2823665,Medium,SW,COMMON ASSAULT,P172491304,300 E MADISON ST,39.298812,-76.609688,2017-09-06
441945,2057792,3409037,Medium,WD,COMMON ASSAULT,P181140532,200 N FREMONT AV,39.291096,-76.63007900000001,2018-04-24
441121,2054816,3408738,High,ED,AGGRAV ASSAULT,P181140176,700 N LUZERNE AV,39.29923,-76.580899,2018-04-24
644135,3485258,3119649,Medium,NE,COMMON ASSAULT,P173632575,1500 MEDFORD RD,39.336038,-76.593531,2017-12-29
727119,3830124,3049058,Medium,CD,COMMON ASSAULT,P173340582,700 EDMONDSON AV,39.277182,-76.733593,2017-11-30
454150,2089729,3425454,Medium,CD,COMMON ASSAULT,P181192668,200 W BALTIMORE ST N,39.2894,-76.618382,2018-04-29
489755,2888592,2667610,Medium,ND,COMMON ASSAULT,P171940123,3000 BLK WYLIE AV,39.341977,-76.665188,2017-07-13
11893,53964,2930515,Medium,CD,COMMON ASSAULT,P172880072,500 N CALVERT ST,39.295848,-76.612776,2017-10-15
71767,359463,2750321,High,SW,AGGRAV ASSAULT,P172222911,2500 HOLLINS ST,39.286707,-76.656377,2017-08-10
672957,3650904,2600860,Medium,ND,COMMON ASSAULT,P171711792,2700 BLK REMINGTON AV,39.320608,-76.62089499999999,2017-06-20
602323,3373208,2565667,Medium,CD,COMMON ASSAULT,P171593259,800 E PRATT ST,39.28689,-76.60453299999999,2017-06-08
81372,372743,3050080,Medium,WD,COMMON ASSAULT,P173341770,1700 W FAYETTE ST,39.289533,-76.643855,2017-11-30
381510,1891382,3328543,Medium,SW,COMMON ASSAULT,P180830320,2200 ASHTON ST,39.281771,-76.651439,2018-03-24
72528,360500,2763963,High,WD,AGGRAV ASSAULT,P172272779,2300 LIBERTY HEIGHTS AV,39.318546000000005,-76.652653,2017-08-15
140558,709245,2865080,Medium,ED,COMMON ASSAULT,P172641919,900 E PRESTON ST,39.304957,-76.60510500000001,2017-09-21
701690,3741885,2882546,Medium,SD,COMMON ASSAULT,P172702678,1700 W PRATT ST,39.285253999999995,-76.643858,2017-09-27
205653,1479999,2610266,Medium,ND,COMMON ASSAULT,P171742084,2200 N CHARLES ST,39.314411,-76.616765,2017-06-23
528216,3075307,2473896,Medium,SD,COMMON ASSAULT,P171283202,200 PONTIAC AV,39.236988000000004,-76.608461,2017-05-08
102044,489755,2989442,Medium,SD,COMMON ASSAULT,P173092536,3600 10TH ST,39.233802000000004,-76.59603100000001,2017-11-05
550952,3168544,2461081,Medium,SD,COMMON ASSAULT,P171241152,4200 PENNINGTON AV,39.227428,-76.588649,2017-05-04
63774,349332,2490969,Medium,SW,COMMON ASSAULT,P171350499,500 S BENTALOU ST,39.281362,-76.6525,2017-05-15
320847,1745166,3282942,Medium,SD,COMMON ASSAULT,P180641205,4200 DORIS AV,39.228892,-76.604558,2018-03-05
600958,3371835,2521337,Medium,ED,COMMON ASSAULT,P171450213,2200 JEFFERSON ST,39.296564000000004,-76.586349,2017-05-25
49252,240497,2829950,Medium,WD,COMMON ASSAULT,P172512510,1600 SPRAY CT,39.305784,-76.644116,2017-09-08
549388,3096614,3139840,Medium,NW,COMMON ASSAULT,P180080111,6300 GREENSPRING AV,39.369601,-76.681333,2018-01-08
78129,368315,2938359,Medium,SW,COMMON ASSAULT,P172903041,1600 N ROSEDALE ST,39.306191999999996,-76.669143,2017-10-17
670002,3647924,2478616,Medium,NW,COMMON ASSAULT,P171302016,6600 REISTERSTOWN RD,39.357134,-76.703817,2017-05-10
704802,3745024,2970910,Medium,WD,COMMON ASSAULT,P173030143,900 N FULTON AV,39.298815999999995,-76.645836,2017-10-30
662131,3574830,2985487,Medium,SE,COMMON ASSAULT,P173081099,1700 E BALTIMORE ST,39.291554999999995,-76.593283,2017-11-04
618766,3389722,3001826,Medium,NE,COMMON ASSAULT,P173142225,4300 ORCHARD RIDGE BL,39.312461,-76.559844,2017-11-10
483885,2813344,3186773,Medium,SW,COMMON ASSAULT,P180252996,1500 N ELLAMONT ST,39.304531,-76.670631,2018-01-25
652865,3565537,2652457,Medium,WD,COMMON ASSAULT,P171882218,1600 ASHBURTON ST,39.306208000000005,-76.66206899999999,2017-07-07
63690,349235,2505686,Medium,SW,COMMON ASSAULT,P171392942,2500 MCHENRY ST,39.283879,-76.65612800000001,2017-05-19
186451,1440425,2791771,High,ED,AGGRAV ASSAULT,P172371728,600 FALLSWAY,39.29696,-76.610189,2017-08-25
156276,762546,2756986,Medium,SW,COMMON ASSAULT,P172250965,3500 W LEXINGTON ST,39.290487,-76.676449,2017-08-13
439895,2050391,3407149,Medium,ED,COMMON ASSAULT,P181131644,1600 E MONUMENT ST,39.29834,-76.595647,2018-04-23
565506,3183189,2937580,Medium,NE,COMMON ASSAULT,P172902134,800 E 25TH ST,39.318165,-76.601858,2017-10-17
570309,3188004,3093380,Medium,WD,COMMON ASSAULT,P173522100,3400 WOODBROOK AV,39.317756,-76.650251,2017-12-18
605148,3376040,2654396,Medium,ED,COMMON ASSAULT,P171891179,1400 E MADISON ST,39.29927,-76.59848000000001,2017-07-08
415344,1978136,3372344,Medium,NE,COMMON ASSAULT,P181002434,6100 FRANKFORD AV,39.318938,-76.54014699999999,2018-04-10
293549,1674219,3213563,Medium,SD,COMMON ASSAULT,P180361200,2400 SIDNEY AV,39.26045,-76.634162,2018-02-05
201949,1475220,2577116,High,WD,AGGRAV ASSAULT,P171632454,1500 N GILMOR ST,39.305696000000005,-76.643331,2017-06-12
438872,2046423,3405834,Medium,SD,COMMON ASSAULT,P181130096,1300 CAMBRIA ST,39.232624,-76.5923,2018-04-23
539183,3086366,2817811,Medium,NE,COMMON ASSAULT,P172470373,6600 HARFORD RD,39.362263,-76.55285,2017-09-04
505731,2904662,3178230,High,WD,AGGRAV ASSAULT,P180222949,2500 MCCULLOH ST,39.313059,-76.639616,2018-01-22
622109,3393072,3126493,Medium,NE,COMMON ASSAULT,P180020733,5500 SINCLAIR LN,39.325374,-76.537346,2018-01-02
97448,483665,2793472,Medium,NE,COMMON ASSAULT,P172380361,5600 BELAIR RD,39.340984999999996,-76.547435,2017-08-26
459974,2717604,3022037,High,ED,AGGRAV ASSAULT,P173222162,1100 BLK HILLEN ST,39.297198,-76.605036,2017-11-18
128442,612750,3202723,Medium,NE,COMMON ASSAULT,P180320138,6000 BLK MORAVIA PARK DR,39.315995,-76.542771,2018-02-01
564240,3181921,2890477,High,ED,AGGRAV ASSAULT,P172731647,1900 E LAFAYETTE AV,39.310771,-76.5915,2017-09-30
448145,2078559,3418540,Medium,NE,COMMON ASSAULT,P181171616,800 E BALTIMORE ST,39.29006,-76.60531800000001,2018-04-27
375437,1875163,3322045,Medium,SE,COMMON ASSAULT,P180800920,600 BLK S CURLEY ST,39.285193,-76.575022,2018-03-21
567255,3184942,3001079,Medium,ND,COMMON ASSAULT,P173141389,3200 GREENMOUNT AV,39.327394,-76.60941899999999,2017-11-10
444149,2064058,3412773,Medium,SD,COMMON ASSAULT,P181151765,4200 THAYER CT,39.227243,-76.600124,2018-04-25
621508,3392470,3112616,Medium,SD,COMMON ASSAULT,P173602170,1200 SARGEANT ST,39.282006,-76.634609,2017-12-26
675576,3653530,2698792,High,SD,AGGRAV ASSAULT,P172042325,4100 DUANE AV,39.227639,-76.601469,2017-07-23
7348,48004,2738834,High,NE,AGGRAV ASSAULT,P172182392,2200 FLEETWOOD AV,39.366868,-76.572114,2017-08-06
506262,2973458,2457284,Medium,NE,COMMON ASSAULT,P171230226,6600 HARFORD RD,39.362263,-76.55285,2017-05-03
538671,3085853,2809136,Medium,SW,COMMON ASSAULT,P172432834,3200 WASHINGTON BL,39.25817,-76.66273199999999,2017-08-31
670827,3648751,2526878,High,ED,AGGRAV ASSAULT,P171463093,1100 N KENWOOD AV,39.304196999999995,-76.57838100000001,2017-05-26
658901,3571591,2865707,High,ND,AGGRAV ASSAULT,P172642608,5200 YORK RD,39.352315000000004,-76.609786,2017-09-21
103526,491717,3019889,Medium,SW,COMMON ASSAULT,P173212998,2500 W FAIRMOUNT AV,39.288340999999996,-76.656638,2017-11-17
317569,1729995,3245969,High,NE,AGGRAV ASSAULT,P180492167,4400 BELAIR RD,39.328972,-76.56435400000001,2018-02-18
729458,3832479,2913060,High,NW,AGGRAV ASSAULT,P172811935,2900 GARRISON BL,39.320535,-76.677358,2017-10-08
152205,746601,2670501,Medium,SD,COMMON ASSAULT,P171943383,1100 CHURCH ST,39.222325,-76.595404,2017-07-13
53242,245672,2945238,Medium,SW,COMMON ASSAULT,P172931846,2400 FREDERICK AV,39.284157,-76.65465400000001,2017-10-20
408642,1963744,3367830,Medium,WD,COMMON ASSAULT,P180982550,1200 W LAFAYETTE AV,39.299096999999996,-76.63754899999999,2018-04-08
400675,1941008,3355026,High,SD,AGGRAV ASSAULT,P180940516,3600 5TH ST,39.236437,-76.604025,2018-04-04
625934,3467010,2475900,Medium,NE,COMMON ASSAULT,P171292230,5400 BLK FRANKFORD ESTATES DR,39.319524,-76.539997,2017-05-09
184665,936519,3023354,Medium,CD,COMMON ASSAULT,P173230897,400 CATHEDRAL ST,39.294585,-76.61685200000001,2017-11-19
611392,3382301,2834236,Medium,ED,COMMON ASSAULT,P172530758,800 N BELNORD AV,39.300389,-76.578836,2017-09-10
466410,2795669,2493103,Medium,CD,COMMON ASSAULT,P171352930,2000 EUTAW PL,39.309692,-76.63346800000001,2017-05-15
641077,3482194,2988698,Medium,SE,COMMON ASSAULT,P173091693,100 N GLOVER ST,39.293554,-76.579825,2017-11-05
405933,1960185,3361789,Medium,NE,COMMON ASSAULT,P180961932,7100 MCCLEAN BL,39.371097,-76.56700699999999,2018-04-06
38729,226559,2459526,Medium,SW,COMMON ASSAULT,P171232811,3400 CLIFTON AV,39.310989,-76.674237,2017-05-03
32020,143933,2979191,High,SD,AGGRAV ASSAULT,P173060396,1500 ELMTREE ST,39.22444,-76.589703,2017-11-02
323916,1765210,3254329,Medium,NE,COMMON ASSAULT,P180530105,4100 RAYMONN AV,39.316956,-76.55771899999999,2018-02-22
135690,702965,2706807,High,CD,AGGRAV ASSAULT,P172072011,1000 PENNSYLVANIA AV,39.298106,-76.628005,2017-07-26
8606,49644,2778094,High,NE,AGGRAV ASSAULT,P172322393,5800 WILLOWTON AV,39.359658,-76.577722,2017-08-20
538913,3086096,2810913,Medium,SW,COMMON ASSAULT,P172441472,100 S CATHERINE ST,39.285452,-76.656037,2017-09-01
134739,701796,2660639,Medium,NW,COMMON ASSAULT,P171912214,4000 GLEN AV,39.352508,-76.693602,2017-07-10
132517,698896,2592147,Medium,SD,COMMON ASSAULT,P171681855,2000 W PRATT ST,39.285032,-76.648652,2017-06-17
72509,360466,2768189,Medium,SD,COMMON ASSAULT,P172290999,2600 SPELMAN RD,39.248602000000005,-76.629249,2017-08-17
37356,150844,3146508,Medium,WD,COMMON ASSAULT,P180102030,2300 LAURETTA AV,39.294128,-76.653358,2018-01-10
137527,705318,2775887,High,SE,AGGRAV ASSAULT,P172313152,3200 O DONNELL ST,39.280359000000004,-76.570971,2017-08-19
44128,233788,2632885,Medium,SE,COMMON ASSAULT,P171820599,1500 MAY CT,39.294086,-76.598499,2017-07-01
52758,245063,2937974,Medium,SD,COMMON ASSAULT,P172902586,1200 WASHINGTON BL,39.281615,-76.63410999999999,2017-10-17
315260,1724583,3241428,High,CD,AGGRAV ASSAULT,P180472761,800 CHAUNCEY AV,39.315151,-76.634523,2018-02-16
53027,245397,2954356,Medium,SD,COMMON ASSAULT,P172970112,3600 WEST BAY AV,39.233359,-76.594305,2017-10-24
13452,55984,2977334,High,SW,AGGRAV ASSAULT,P173051409,1500 BLK N ROSEDALE ST,39.304978000000006,-76.669057,2017-11-01
567141,3184828,2971336,Medium,SE,COMMON ASSAULT,P173030645,600 N DECKER AV,39.298367999999996,-76.574461,2017-10-30
552182,3169820,2507387,Medium,SD,COMMON ASSAULT,P171401204,2900 CARVER RD,39.246742,-76.625374,2017-05-20
93895,478940,2677867,Medium,NW,COMMON ASSAULT,P171971659,3600 BLK PARK HEIGHTS AV,39.32959,-76.659092,2017-07-16
114645,594666,2683350,Medium,SW,COMMON ASSAULT,P171991558,2100 PARKSLEY AV,39.263816,-76.650575,2017-07-18
582229,3276576,2719023,Medium,NE,COMMON ASSAULT,P172112569,3700 BONVIEW AV,39.314598,-76.566461,2017-07-30
161917,798247,2770923,Medium,SW,COMMON ASSAULT,P172300846,2800 KINSEY AV,39.288047999999996,-76.661737,2017-08-18
91328,475483,2574944,Medium,SW,COMMON ASSAULT,P171622976,2800 W NORTH AV,39.309227,-76.664161,2017-06-11
407249,1961896,3365116,High,WD,AGGRAV ASSAULT,P180972439,600 N CAREY ST,39.295566,-76.638518,2018-04-07
97601,483872,2832751,Medium,NE,COMMON ASSAULT,P172522292,5000 SINCLAIR LN,39.322373,-76.54575799999999,2017-09-09
643894,3485016,3078395,Medium,NW,COMMON ASSAULT,P173460686,3800 W BELVEDERE AV,39.344787,-76.68186800000001,2017-12-12
415748,1979292,3372792,Medium,NW,COMMON ASSAULT,P181002924,5800 REISTERSTOWN RD,39.350506,-76.694257,2018-04-10
593124,3287559,3053164,Medium,SW,COMMON ASSAULT,P173352407,2100 WINDSOR GARDENS LN,39.309651,-76.699857,2017-12-01
54284,247090,2974755,Medium,WD,COMMON ASSAULT,P173041603,3500 BLK WOODBROOK AV,39.318263,-76.650852,2017-10-31
395718,1926589,2953254,Medium,CD,COMMON ASSAULT,P172961923,800 CHAUNCEY AV,39.315151,-76.634523,2017-10-23
165162,802483,3081179,Medium,NE,COMMON ASSAULT,P173471038,4200 MAPLE SHADE DR,39.310849,-76.559865,2017-12-13
308070,1707828,3232355,Medium,ND,COMMON ASSAULT,P180441507,3300 GREENMOUNT AV,39.328593,-76.609429,2018-02-13
471017,2800283,2687727,Medium,SD,COMMON ASSAULT,P172003037,400 E FORT AV,39.272853000000005,-76.60816700000001,2017-07-19
50193,241737,2837671,Medium,CD,COMMON ASSAULT,P172541838,600 E FAYETTE ST,39.29065,-76.607606,2017-09-11
578024,3272357,2615018,Medium,WD,COMMON ASSAULT,P171760655,2100 N FULTON AV,39.312112,-76.646654,2017-06-25
135894,703234,2683903,Medium,NW,COMMON ASSAULT,P171992157,6700 PARK HEIGHTS AV,39.362615000000005,-76.700137,2017-07-18
608113,3379015,2750881,Medium,SD,COMMON ASSAULT,P172230394,900 STOLL ST,39.230614,-76.599724,2017-08-11
316130,1726570,3242426,Medium,SW,COMMON ASSAULT,P180480825,500 QUEENSGATE RD,39.276332000000004,-76.696584,2018-02-17
382266,1892630,3330786,Medium,CD,COMMON ASSAULT,P180832897,1800 PENNSYLVANIA AV,39.3044,-76.635728,2018-03-24
88774,472091,2490701,Medium,NE,COMMON ASSAULT,P171350192,7300 MCCLEAN BL,39.372239,-76.567268,2017-05-15
97106,483221,2799936,Medium,NE,COMMON ASSAULT,P172401619,4500 WEITZEL AV,39.343148,-76.57615899999999,2017-08-28
295404,1678774,3215640,High,SD,AGGRAV ASSAULT,P180370568,3600 POTEE ST,39.238599,-76.611154,2018-02-06
193155,1463822,2509763,Medium,ED,COMMON ASSAULT,P171410369,1700 N PATTERSON PARK AV,39.310114,-76.585831,2017-05-21
320628,1743227,3283219,High,ND,AGGRAV ASSAULT,P180641543,2500 W BELVEDERE AV,39.352908,-76.666818,2018-03-05
589656,3284054,2930373,Medium,SW,COMMON ASSAULT,P172873105,2100 BLK N LONGWOOD ST,39.311264,-76.667647,2017-10-14
368715,1858423,3313134,Medium,CD,COMMON ASSAULT,P180761820,500 BLK N MARTIN LUTHER KING JR BL,39.294695000000004,-76.632044,2018-03-17
524913,2992521,3101062,High,SW,AGGRAV ASSAULT,P173552044,4100 MOUNTWOOD RD,39.300748,-76.684525,2017-12-21
466732,2795992,2473737,Medium,SE,COMMON ASSAULT,P171283008,1900 GOUGH ST,39.287787,-76.589875,2017-05-08
500450,2899321,3010304,High,SE,AGGRAV ASSAULT,P173180961,900 S BOULDIN ST,39.282391,-76.570486,2017-11-14
449971,2083905,3420470,Medium,SD,COMMON ASSAULT,P181180295,3000 BLK SOUTHLAND AV,39.250168,-76.618679,2018-04-28
51036,242845,2872475,High,SW,AGGRAV ASSAULT,P172670547,600 S BENTALOU ST,39.280249,-76.65187399999999,2017-09-24
679931,3657924,2863815,Medium,NE,COMMON ASSAULT,P172640457,6000 AMBERWOOD RD,39.316759999999995,-76.54289,2017-09-21
598426,3369165,2466901,Medium,ND,COMMON ASSAULT,P171261204,5900 CHINQUAPIN PY,39.364276000000004,-76.597094,2017-05-06
487989,2886801,2591638,Medium,ND,COMMON ASSAULT,P171681305,4800 YELLOWWOOD AV,39.347087,-76.658114,2017-06-17
27075,137419,2753185,High,ND,AGGRAV ASSAULT,P172233013,4600 PALL MALL RD,39.342183,-76.66500400000001,2017-08-11
155077,750247,3173634,Medium,NE,COMMON ASSAULT,P180210365,1100 HEWITT WY,39.305406,-76.54736,2018-01-21
689751,3729905,2479118,Medium,SD,COMMON ASSAULT,P171302580,800 W OSTEND ST,39.277933000000004,-76.628939,2017-05-10
101452,488957,2986648,High,SD,AGGRAV ASSAULT,P173082399,1000 SHELLBANKS RD,39.249136,-76.629506,2017-11-04
608411,3379313,2743730,Medium,ED,COMMON ASSAULT,P172202006,1000 BLK ORLEANS ST,39.29481,-76.60503800000001,2017-08-08
354115,1823195,3301568,Medium,ED,COMMON ASSAULT,P180720329,1500 N WOLFE ST,39.307725,-76.59145799999999,2018-03-13
365322,1849932,3308933,Medium,WD,COMMON ASSAULT,P180750096,1200 W LAFAYETTE AV,39.299096999999996,-76.63754899999999,2018-03-16
490796,2889636,2705116,Medium,SW,COMMON ASSAULT,P172070132,400 YALE AV,39.28003,-76.685517,2017-07-26
376509,1877592,3322808,Medium,SE,COMMON ASSAULT,P180801814,300 HERRING CT,39.287557,-76.595083,2018-03-21
431645,2023564,3396490,Medium,ED,COMMON ASSAULT,P181091823,500 E NORTH AV,39.311455,-76.609316,2018-04-19
71014,358514,2715405,Medium,NE,COMMON ASSAULT,P172101648,3400 DUDLEY AV,39.322513,-76.564011,2017-07-29
265613,1558858,3119658,Medium,WD,COMMON ASSAULT,P173632582,2200 LYNNBROOK AV,39.314547,-76.64726800000001,2017-12-29
410652,1966433,3361820,Medium,CW,COMMON ASSAULT,P180961939,900 BRADDISH AV,39.298766,-76.65971,2018-04-06
42752,231934,2617277,Medium,SD,COMMON ASSAULT,P171770097,3600 5TH ST,39.236396,-76.604045,2017-06-26
433095,2027404,3398328,High,SE,AGGRAV ASSAULT,P181100923,100 S BROADWAY,39.290192,-76.593874,2018-04-20
57653,251438,3075969,Medium,NE,COMMON ASSAULT,P173450763,2800 KIRK AV,39.323833,-76.596338,2017-12-11
52721,245018,2928620,Medium,NW,COMMON ASSAULT,P172871133,6500 EBERLE DR,39.353296,-76.705965,2017-10-14
526070,2993681,3107829,Medium,NE,COMMON ASSAULT,P173581219,4700 HARFORD RD,39.343465,-76.568488,2017-12-24
646778,3487988,3188255,Medium,NW,COMMON ASSAULT,P180261436,4100 HAYWARD AV,39.344935,-76.686378,2018-01-26
563121,3180801,2854674,Medium,NE,COMMON ASSAULT,P172602283,7000 MCCLEAN BL,39.37056,-76.56708499999999,2017-09-17
639773,3480885,2959744,Medium,NE,COMMON ASSAULT,P172982877,4500 MAINFIELD AV,39.34442,-76.576697,2017-10-25
338840,1792345,3280165,Medium,SE,COMMON ASSAULT,P180630439,500 N ROSE ST,39.297090999999995,-76.58148,2018-03-04
137331,705077,2761497,Medium,SE,COMMON ASSAULT,P172263153,400 BLK N ELLWOOD AV,39.296323,-76.573603,2017-08-14
559360,3177018,2723474,Medium,SE,COMMON ASSAULT,P172131364,100 N KENWOOD AV,39.293403000000005,-76.57766,2017-08-01
76827,366635,2909121,Medium,WD,COMMON ASSAULT,P172800745,1600 LORMAN CT,39.303942,-76.64323399999999,2017-10-07
381533,1891411,3329265,High,SE,AGGRAV ASSAULT,P180831180,600 N CLINTON ST,39.298516,-76.570734,2018-03-24
313205,1719296,3238881,Medium,ED,COMMON ASSAULT,P180463270,1800 N DALLAS ST,39.310896,-76.597673,2018-02-15
658393,3571082,2840898,High,ED,AGGRAV ASSAULT,P172552461,1000 ORLEANS ST,39.29481,-76.60503800000001,2017-09-12
79969,370973,3011039,Medium,WD,COMMON ASSAULT,P173181796,100 N FULTON AV,39.28948,-76.645274,2017-11-14
557867,3175523,2701331,Medium,SD,COMMON ASSAULT,P172052355,2600 NORTHSHIRE DR,39.257307,-76.644233,2017-07-24
71655,359319,2756690,High,SD,AGGRAV ASSAULT,P172250620,1200 CLEVELAND ST,39.280229,-76.632661,2017-08-13
28966,139899,2844208,High,NE,COMMON ASSAULT,P172570074,3400 ROYSTON AV,39.355938,-76.54863,2017-09-14
