,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
656556,3569240,2770864,Medium,WD,DISORDERLY,P172300781,800 WHITMORE AV,39.296556,-76.65794,2017-08-18
42502,231568,2578785,Medium,SE,AUTO THEFT,P171641078,100 N CONKLING ST,39.293869,-76.567635,2017-06-13
147780,718579,3135743,Medium,NE,DISORDERLY,P180060115,3200 LAWNVIEW AV,39.319555,-76.573574,2018-01-06
16479,59997,3037799,Low,ND,INVESTIGATE,P173291387,2400 W BELVEDERE AV,39.354766999999995,-76.662273,2017-11-25
520020,2987613,2924670,Medium,NE,DISORDERLY,P172852696,4700 ERDMAN AV,39.308263000000004,-76.561157,2017-10-12
86124,436409,2567975,Medium,NE,FAMILY DISTURB,P171602416,3200 LAWNVIEW AV,39.319555,-76.573574,2017-06-09
330128,1773517,3248973,Medium,ND,FAMILY DISTURB,P180510498,4400 BUENA VISTA AV,39.341522999999995,-76.64304,2018-02-20
165544,803405,3164552,Low,ND,OPEN DOOR,P180172119,1000 ST DUNSTANS RD,39.359117,-76.600507,2018-01-17
401818,1944880,3356593,High,SW,Traffic Stop,P180942226,2100 BLK WILKENS AV,39.281225,-76.64931,2018-04-04
585503,3279887,2801856,Medium,NW,AUTO THEFT,P172410663,3700 CHATHAM RD,39.329319,-76.67819,2017-08-29
172517,886361,2556048,Low,ED,HIT AND RUN,P171562752,1200 N LUZERNE AV,39.304927,-76.581253,2017-06-05
75239,364634,2873428,Medium,SD,911/NO  VOICE,P172671620,1500 W PATAPSCO AV,39.24949,-76.64070600000001,2017-09-24
635598,3476698,2805601,Medium,SD,911/NO  VOICE,P172421989,1200 W HAMBURG ST,39.27925,-76.631176,2017-08-30
174078,888711,2646191,Low,NW,LARCENY F/AUTO,P171862185,6200 REISTERSTOWN RD,39.353812,-76.699017,2017-07-05
524960,2992568,3097593,Medium,SE,NARCOTICSOutside,P173541027,6200 BLK SHIPVIEW WY,39.276555,-76.541712,2017-12-20
81087,372399,3049818,Medium,SD,DISORDERLY,P173341461,1500 RAMSAY ST,39.283333,-76.640671,2017-11-30
604560,3375452,2646524,Medium,NW,911/NO  VOICE,P171862558,3000 DRUID PARK DR,39.323184000000005,-76.662116,2017-07-05
457995,2620000,3028942,Medium,CW,Lab Request,P173251952,2800 W MULBERRY ST,39.29266,-76.662777,2017-11-21
510066,2977610,2587392,Medium,NW,SUSPICIOUS PERS,P171670014,3800 BLK DOLFIELD AV,39.338659,-76.67896800000001,2017-06-16
729679,3832701,2854211,Non-Emergency,NE,PRKG COMPLAINT,P172601770,1600 WALTERSWOOD RD,39.361810999999996,-76.58271500000001,2017-09-17
330772,1774434,3280094,High,SE,ROBBERY UNARMED,P180630367,1600 CARSWELL ST,39.322363,-76.595047,2018-03-04
57074,250675,3057194,Medium,NE,SICK CASE,P173371121,5400 SINCLAIR LN,39.323859000000006,-76.540756,2017-12-03
538799,3085982,2810154,Low,ND,OTHER,P172440620,600 WILLOW AV,39.344685,-76.607812,2017-09-01
468212,2797475,2580269,Medium,ED,INJURED PERSON,P171642748,2100 CLIFTWOOD AV,39.313608,-76.58860200000001,2017-06-13
304944,1700548,3227333,High,CD,AUTO ACC/INJURY,P180421232,SB I 100 S/E PLEASANT ST,39.2936,-76.61330600000001,2018-02-11
687716,3665815,3183763,Medium,SW,DESTRUCT PROP,P180242790,3000 GRAYSON ST,39.306502,-76.66807800000001,2018-01-24
59256,253593,3120383,Medium,ED,911/NO  VOICE,P173640765,600 N WOLFE ST,39.297502,-76.590807,2017-12-30
132915,699412,2582804,Medium,SW,BEHAVIORL CRISIS,P171652038,3800 FREDERICK AV,39.281828000000004,-76.679903,2017-06-14
592016,3286446,3004747,Medium,SW,911/NO  VOICE,P173152454,700 POPLAR GROVE ST,39.295627,-76.664985,2017-11-11
35320,148217,3089670,High,ND,PROWLER,P173510356,5600 EVERHURST RD,39.359804,-76.670161,2017-12-17
466719,2795979,2505550,Low,ND,AUTO ACCIDENT,P171392797,2500 W NORTHERN PY,39.356716999999996,-76.671485,2017-05-19
466387,2795646,2490328,High,SE,SILENT ALARM,P171342735,3200 EASTERN AV,39.286415999999996,-76.571348,2017-05-14
281358,1579288,3207517,High,SE,Traffic Stop,P180332503,100 N CENTRAL AV,39.292765,-76.599791,2018-02-02
458798,2632877,3127863,Non-Emergency,CD,INV STOP,P180022273,600 LAURENS ST,39.3043,-76.63559599999999,2018-01-02
24568,134174,2656173,Medium,NW,911/NO  VOICE,P171893146,4200 BELVIEU AV,39.339698,-76.689581,2017-07-08
81255,372601,3055850,Low,ED,ILLEGAL EVICTION,P173362378,1500 E BIDDLE ST,39.304136,-76.597962,2017-12-02
412963,1971540,3370014,Low,SW,INVESTIGATE,P180992532,3300 FREDERICK AV,39.280951,-76.672528,2018-04-09
192709,1463251,2500538,High,SE,Traffic Stop,P171380775,2600 MCELDERRY ST,39.29781,-76.58066600000001,2017-05-18
88596,471845,2488880,Low,SE,UNKNOWN TROUBLE,P171341155,5600 O DONNELL ST,39.281271999999994,-76.547567,2017-05-14
79269,369953,2958544,Low,NE,AUTO ACCIDENT,P172981518,2600 EVERGREEN AV,39.357054999999995,-76.56419100000001,2017-10-25
152111,746474,2639195,High,SD,FIRE,P171841252,4300 BLK PENNINGTON AV,39.226499,-76.588566,2017-07-03
376081,1876665,3322255,Medium,SD,BURGLARY,P180801128,600 W CONWAY ST,39.282703999999995,-76.6235,2018-03-21
124120,606931,3025898,High,ED,SILENT ALARM,P173241265,1100 N COLLINGTON AV,39.303513,-76.586966,2017-11-20
8193,49120,2796907,Medium,NE,FAMILY DISTURB,P172391130,7100 HARFORD RD,39.367377000000005,-76.548399,2017-08-27
289125,1667960,3210996,High,NW,SILENT ALARM,P180350581,3500 CALLAWAY AV,39.328283,-76.67797900000001,2018-02-04
423885,2000086,3381240,High,CD,Traffic Stop,P181032982,2200 PENNSYLVANIA AV,39.307556,-76.639555,2018-04-13
191193,1461276,2488601,Non-Emergency,WD,Other,P171340845,2300 AVALON AV,39.3151,-76.64541899999999,2017-05-14
710874,3751357,3198759,Medium,CD,DISORDERLY,P180301420,1500 PENNSYLVANIA AV,39.301922,-76.632707,2018-01-30
321951,1758591,3245508,Medium,CD,DISORDERLY,P180491677,1100 W NORTH AV,39.310368,-76.636163,2018-02-18
182643,914771,3037882,Low,NE,DESTRUCT PROP,P173291474,1600 BLK HEATHFIELD RD,39.352306,-76.586221,2017-11-25
649652,3562310,2523468,Non-Emergency,NE,LOUD MUSIC,P171452683,3300 BLK RAMONA AV,39.323592,-76.564184,2017-05-25
128376,612638,3191728,Medium,SE,DISORDERLY,P180272226,300 S LEHIGH ST,39.288897,-76.558189,2018-01-27
159472,795106,2590013,Low,SW,DISPUTE,P171672991,2100 CRIMEA RD,39.309726,-76.70316899999999,2017-06-16
16312,59759,3062395,Low,TRU,LARCENY F/AUTO,P173391506,600 ST DUNSTANS RD,39.360849,-76.60679300000001,2017-12-05
93286,478129,2665000,Medium,WD,911/NO  VOICE,P171930511,2000-45 WINCHESTER ST,39.301862,-76.651493,2017-07-12
426301,2007242,3389348,Low,SW,ESCORT,P181062644,4200 FLOWERTON RD,39.29842,-76.68678,2018-04-16
493147,2891994,2763793,High,CD,SILENT ALARM,P172272599,900 ST PAUL ST,39.299701,-76.614225,2017-08-15
658072,3570760,2833940,Medium,WD,DISORDERLY,P172530400,1700 W NORTH AV,39.309967,-76.645108,2017-09-10
615451,3386396,2926926,Low,CD,INVEST TROUBLE,P172862434,500 PARK AV,39.40371,-76.611129,2017-10-13
689048,3729201,2482947,Low,WD,DESTRUCT PROP,P171320769,1400 W LAFAYETTE AV,39.298994,-76.640242,2017-05-12
593375,3287812,3079063,Medium,NE,911/NO  VOICE,P173461445,5300 MORAVIA RD,39.322664,-76.548735,2017-12-12
317314,1729380,3244593,Low,ND,OTHER,P180490685,5700 NEWBURY ST,39.367621,-76.652261,2018-02-18
423867,2000062,3381233,Medium,WD,911/NO  VOICE,P181033022,2000-45 WINCHESTER ST,39.301862,-76.651493,2018-04-13
637599,3478706,2863440,Non-Emergency,ND,LOUD MUSIC,P172640028,500 E 43RD ST,39.341,-76.609055,2017-09-21
75800,365334,2866397,High,SW,CAR JACKING,P172650203,1100 N DUKELAND ST,39.300782,-76.663514,2017-09-22
640982,3482099,2992388,Non-Emergency,SW,Repo,P173110210,2400 WASHINGTON BL,39.268358,-76.650494,2017-11-07
562512,3180177,2807572,Low,ND,UNAUTHORIZE USE,P172431076,300 E 28TH ST,39.322081,-76.612432,2017-08-31
591431,3285838,2987265,Medium,ND,COMMON ASSAULT,P173090088,6100 YORK RD,39.367169,-76.609852,2017-11-05
729809,3832831,3086676,Low,NW,HIT AND RUN,P173491541,2500 DRUID PARK DR,39.328632,-76.655907,2017-12-15
123384,605932,3011035,Low,CD,MISTAKE,P173181786,300 S CHARLES ST,39.284351,-76.61496,2017-11-14
670787,3648711,2525237,Medium,SD,EXPARTE,P171461237,2300 TERRA FIRMA RD,39.252508,-76.62545899999999,2017-05-26
508425,2975926,2537151,Medium,SW,BURGLARY,P171501734,3500 BENZINGER RD,39.270738,-76.677797,2017-05-30
165737,813672,2909836,Medium,SE,911/NO  VOICE,P172801529,1600 EASTERN AV,39.285517,-76.595067,2017-10-07
108073,552467,2513889,Medium,NE,DISORDERLY,P171422081,4900 BOWLEYS LN,39.32397,-76.553674,2017-05-22
178236,908581,2511115,Low,SW,ESCORT,P171411868,3500 GELSTON DR,39.297764,-76.675736,2017-05-21
32430,144488,2956975,Medium,NE,911/NO  VOICE,P172973056,2500 1/2 HARFORD RD,39.316763,-76.59526899999999,2017-10-24
273854,1569481,3173148,Non-Emergency,SE,Other,P180202889,2700 BOSTON ST,39.279072,-76.577606,2018-01-20
257285,1548038,3050227,Medium,SD,Warrant Service,P173341928,2800 POTEE ST,39.253463,-76.617896,2017-11-30
24933,134662,2653783,Medium,ED,DISORDERLY,P171890461,700 BLK N CURLEY ST,39.299437,-76.575971,2017-07-08
655117,3567797,2734833,Medium,ED,911/NO  VOICE,P172170834,3800 PULASKI HY,39.296627,-76.565627,2017-08-05
287225,1653786,2502676,High,SE,RA POLICE,P171383193,1600 BANK ST,39.286541,-76.59495,2017-05-18
513146,2980702,2719405,Medium,SD,COMMON ASSAULT,P172120015,1500 MCHENRY ST,39.284442,-76.640724,2017-07-31
350579,1814137,3290496,Non-Emergency,ND,LOUD MUSIC,P180671987,2600 HUNTINGDON AV,39.318886,-76.621312,2018-03-08
251581,1540613,3006455,Low,ED,EXPARTE,P173161794,1500 EDISON HY,39.306459000000004,-76.572989,2017-11-12
596422,3290868,3157717,Medium,SW,SUSPICIOUS PERS,P180142592,3500 BENZINGER RD,39.270738,-76.677797,2018-01-14
685500,3663580,3086724,Low,WD,DESTRUCT PROP,P173491601,2600 REISTERSTOWN RD,39.318546000000005,-76.652653,2017-12-15
376593,1877749,3322864,Medium,ED,COMMON ASSAULT,P180801882,800 ABBOTT CT,39.301115,-76.60627,2018-03-21
485400,2884202,2521230,High,NW,SILENT ALARM,P171450098,3900 W BELVEDERE AV,39.34446,-76.68217800000001,2017-05-25
163718,800631,2916397,Non-Emergency,NE,PRKG COMPLAINT,P172822789,1200 EVESHAM AV,39.361576,-76.593448,2017-10-09
229458,1511740,2820671,Non-Emergency,SE,Other,P172480749,2100 FLEET ST,39.28483,-76.58672800000001,2017-09-05
429504,2017837,3393436,Low,SD,INVESTIGATE,P181081443,500 S MOUNT ST,39.282154,-76.64341999999999,2018-04-18
522561,2990157,3018326,Medium,ND,911/NO  VOICE,P173211228,600 WINSTON AV,39.350049,-76.607612,2017-11-17
546571,3093793,3060836,High,SD,DISCHRG FIREARM,P173382683,1100 NANTICOKE ST,39.281211,-76.630329,2017-12-04
370545,1864934,3315761,Medium,NE,911/NO  VOICE,P180771796,5200 MORAVIA RD,39.324028999999996,-76.54990600000001,2018-03-18
31810,143652,2920322,Medium,NW,BEHAVIOR CRISIS,P172840812,3900 EDGEWOOD RD,39.331126,-76.67034699999999,2017-10-11
35905,148946,3080646,Medium,NE,911/NO  VOICE,P173470417,6700 MORAVIA PARK DR,39.311776,-76.535964,2017-12-13
467362,2796624,2545999,High,WD,ROBBERY ARMED,P171531406,2400 BLK WOODBROOK AV,39.310138,-76.64112,2017-06-02
171837,885217,2498458,Medium,SE,DISORDERLY,P171371971,2800 PULASKI HY,39.294969,-76.577318,2017-05-17
702205,3742404,2878056,Low,NW,INVESTIGATE,P172690838,2900 LIBERTY HEIGHTS AV,39.321394,-76.661904,2017-09-26
125512,608793,3077571,Medium,SD,911/NO  VOICE,P173452542,200 FRANKFURST AV,39.241552,-76.60355899999999,2017-12-11
697257,3737436,2711722,Medium,ED,DISORDERLY,P172090717,600 FALLSWAY,39.29696,-76.610189,2017-07-28
721067,3823983,2528281,Medium,ND,DISORDERLY,P171470910,5400 YORK RD,39.356169,-76.60990100000001,2017-05-27
688233,3666523,3207000,Medium,NE,SUSPICIOUS PERS,P180331930,4400 BELAIR RD,39.328939,-76.564397,2018-02-02
619478,3390436,3023430,Medium,NW,FAMILY DISTURB,P173230981,2900 RIDGEWOOD AV,39.339141999999995,-76.67094300000001,2017-11-19
44292,234012,2674769,Medium,SD,911/NO  VOICE,P171961360,2400 NEVADA ST,39.262723,-76.63788199999999,2017-07-15
259496,1550871,3067903,Medium,CW,Lab Request,P173411882,4500 HAZELWOOD AV,39.339378,-76.54146800000001,2017-12-07
129311,694716,2457845,High,NW,SILENT ALARM,P171230895,2500 STEELE RD,39.366728,-76.676978,2017-05-03
92627,477231,2625554,Medium,ND,HIT AND RUN,P171792765,2200 CLOVE TE,39.346714,-76.654973,2017-06-28
402534,1946588,3357408,High,ED,Traffic Stop,P180943155,400 BLK E 21ST ST,39.313445,-76.61105500000001,2018-04-04
623472,3394439,3142321,Low,NE,DESTRUCT PROP,P180090052,3600 RAVENWOOD AV,39.31514,-76.567987,2018-01-09
689378,3729531,2474499,Medium,NW,911/NO  VOICE,P171290603,5200 PARK HEIGHTS AV,39.349203,-76.67639100000001,2017-05-09
48527,239493,2788697,Low,NW,HIT AND RUN,P172361601,3300 BLK POWHATAN AV,39.320541,-76.673949,2017-08-24
556296,3173947,2642490,Medium,NW,BEHAVIORL CRISIS,P171851481,3900 GARRISON BL,39.3336,-76.683246,2017-07-04
202292,1475696,2577554,Medium,CW,Lab Request,P171632936,1300 RUTTER ST,39.307302,-76.62173299999999,2017-06-12
180587,912078,2651013,Low,ED,HIT AND RUN,P171880598,400 FALLSWAY,39.293638,-76.609629,2017-07-07
376359,1877274,3322618,Medium,ND,BY THREAT,P180801583,2800 GREENMOUNT AV,39.322133,-76.60945600000001,2018-03-21
98956,485665,2843810,Medium,SE,DISORDERLY,P172562777,1400 IMLA ST,39.273539,-76.53778,2017-09-13
122731,605075,2973609,Medium,NW,COMMON ASSAULT,P173040260,2900 GARRISON BL,39.320535,-76.677358,2017-10-31
516752,2984328,2809981,Medium,NW,911/NO  VOICE,P172440413,4100 MENLO DR,39.351969,-76.69661500000001,2017-09-01
374795,1873448,3319991,Medium,NW,COMMON ASSAULT,P180791080,3600 W COLD SPRING LN,39.336007,-76.675402,2018-03-20
727376,3830383,3015935,Non-Emergency,SW,Repo,P173201464,4900 CARMINE AV,39.306108,-76.70746,2017-11-16
378496,1883068,3325280,Low,SW,AUTO THEFT,P180812537,2900 WALBROOK AV,39.310190000000006,-76.66599599999999,2018-03-22
5361,45422,2672026,Medium,SE,DISORDERLY,P171951661,4900 EASTERN AV,39.287099,-76.55496099999999,2017-07-14
184337,930610,2869211,Low,ND,LARCENY F/AUTO,P172660068,700 BLK MELVILLE AV,39.33148,-76.605727,2017-09-23
166911,835450,2486907,Low,NE,LARCENY,P171331952,5600 REMMELL AV,39.345094,-76.549808,2017-05-13
205033,1479213,2604618,Medium,CW,Lab Request,P171722572,6200 SHIPVIEW WY,39.276555,-76.541712,2017-06-21
119277,600627,2828764,Non-Emergency,ND,TOWED VEHICLE,P172511189,600 E 34TH ST,39.329772,-76.608299,2017-09-08
661157,3573854,2932843,Medium,SE,911/NO  VOICE,P172882650,3400 EASTERN AV,39.286521,-76.56888000000001,2017-10-15
618136,3389090,2999648,Medium,WD,DISORDERLY,P173132824,1700 N SMALLWOOD ST,39.307848,-76.652591,2017-11-09
281519,1579945,3206933,Non-Emergency,SE,FOLLOW UP,P180331844,600 N WOLFE ST,39.297502,-76.590807,2018-02-02
33898,146375,3029004,Medium,WD,NARCOTICSOutside,P173252034,1200 W NORTH AV,39.310289000000004,-76.63726199999999,2017-11-21
302697,1695506,3224466,Low,SD,LARCENY,P180402535,1800 DOVER ST,39.284704,-76.645359,2018-02-09
244674,1531516,2956477,High,CD,Traffic Stop,P172972494,800 W NORTH AV,39.310666999999995,-76.62941,2017-10-24
278017,1574944,3190591,Non-Emergency,ND,FOLLOW UP,P180270935,5000 ST GEORGES AV,39.348657,-76.602103,2018-01-27
181459,913221,2771393,Non-Emergency,SE,RECOVER PROPERTY,P172301386,600 S ANN ST,39.28445,-76.59132199999999,2017-08-18
262520,1554897,3088753,Medium,SE,COMMON ASSAULT,P173502733,800 S BROADWAY,39.28245,-76.593466,2017-12-16
501670,2900545,3057158,Medium,ED,DISORDERLY,P173371079,700 N KENWOOD AV,39.29913,-76.578055,2017-12-03
642097,3483215,3035291,Medium,CD,COMMON ASSAULT,P173281129,200 E PRATT ST,39.286601,-76.611461,2017-11-24
702551,3742750,2877133,Medium,SD,COMMON ASSAULT,P172682886,700 WASHINGTON BL,39.297959999999996,-76.615884,2017-09-25
489151,2887986,2651222,Medium,NE,FAMILY DISTURB,P171880843,5000 RAINTREE WY,39.321455,-76.553276,2017-07-07
53368,245840,2945837,Medium,WD,COMMON ASSAULT,P172932515,2400 LIBERTY HEIGHTS AV,39.318704,-76.651887,2017-10-20
152763,747281,2744857,Medium,SW,911/NO  VOICE,P172203258,4100 WALRAD ST,39.280033,-76.683588,2017-08-08
640883,3481999,3003594,Low,SE,LARCENY,P173151160,1400 IMLA ST,39.273539,-76.53778,2017-11-11
195302,1466566,2522736,Non-Emergency,SD,Other,P171451837,600 BLK CHERRY HILL RD,39.250029,-76.622851,2017-05-25
76193,365831,2871272,Non-Emergency,NW,LOUD MUSIC,P172662401,3600 LIBERTY HEIGHTS AV,39.32508,-76.674467,2017-09-23
404075,1950645,3359518,High,ED,Traffic Stop,P180952426,1400 E EAGER ST,39.301682,-76.598597,2018-04-05
291665,1671228,3213078,High,NW,SILENT ALARM,P180360663,5500 RUBIN AV,39.349001,-76.688229,2018-02-05
353913,1822708,3296218,High,SW,ARMED PERSON,P180692522,500 N EDGEWOOD ST,39.29272,-76.67546999999999,2018-03-10
588880,3283275,2924620,Medium,NE,911/NO  VOICE,P172852639,6700 MORAVIA PARK DR,39.311776,-76.535964,2017-10-12
463411,2731671,2470417,High,SW,PROTECTIVE ORDER,P171272009,3100 BAKER ST,39.305831,-76.669282,2017-05-07
31427,143152,2950394,High,ND,SILENT ALARM,P172951334,3600 FALLS RD,39.331032,-76.634963,2017-10-22
311784,1716095,3237058,High,ND,Traffic Stop,P180461136,5500 YORK RD,39.357327000000005,-76.609913,2018-02-15
73833,362569,2818471,Medium,NE,COMMON ASSAULT,P172471112,1700 E NORTHERN PY,39.366634000000005,-76.583116,2017-09-04
292673,1672818,3209512,High,SW,Traffic Stop,P180333128,2000 DENISON ST,39.310171999999994,-76.674201,2018-02-02
587942,3282335,2895414,Medium,WD,FAMILY DISTURB,P172751467,1200 N CALHOUN ST,39.3026,-76.640321,2017-10-02
681093,3659099,2888368,Medium,NW,911/NO  VOICE,P172722728,3800 W BELVEDERE AV,39.344787,-76.68186800000001,2017-09-29
320584,1742832,3273952,Medium,CD,BEHAVIOR CRISIS,P180602278,1600 BOLTON ST,39.307773,-76.627063,2018-03-01
664953,3577671,3052142,Low,ED,OTHER,P173351236,700 N BELNORD AV,39.299325,-76.578773,2017-12-01
300270,1690292,3221534,Low,CD,UNKNOWN TROUBLE,P180391930,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2018-02-08
128240,612380,3196439,Medium,SE,DISORDERLY,P180291726,200 S BROADWAY,39.289063,-76.593795,2018-01-29
207977,1482977,2629489,High,ED,Traffic Stop,P171810186,1600 MADISON AV,39.306266,-76.630934,2017-06-30
306275,1703665,3229021,Medium,NW,911/NO  VOICE,P180430566,3800 W BELVEDERE AV,39.344817,-76.681839,2018-02-12
314436,1722603,3240409,High,SW,NONBREATHING / A,P180471681,2500 WASHINGTON BL,39.266797,-76.65227,2018-02-16
16507,60038,3062990,High,ND,AUTO ACC/INJURY,P173392204,2500 GREENMOUNT AV,39.318382,-76.60945500000001,2017-12-05
55354,248466,3014923,High,SE,SILENT ALARM,P173200263,2500 E FAYETTE ST,39.294432,-76.581861,2017-11-16
422475,1996797,3379622,Medium,SD,ILLEGAL DUMPING,P181031145,1800 WASHINGTON BL,39.275038,-76.642543,2018-04-13
172465,886291,2513988,Medium,CD,DISORDERLY,P171422186,1200 BLK N CHARLES ST,39.30356,-76.616061,2017-05-22
231400,1514194,2836750,High,ED,Field Interview,P172540750,800 BLK ABBOTT CT,39.301115,-76.60627,2017-09-11
647066,3556931,2709780,Medium,NW,LARCENY,P172081912,2700 ULMAN AV,39.329124,-76.659678,2017-07-27
548963,3096188,3162429,Medium,NE,911/NO  VOICE,P180162710,2800 EDISON HY,39.314023,-76.573127,2018-01-16
35930,148975,3130449,Medium,SW,911/NO  VOICE,P180032418,2700 ST BENEDICT ST,39.278843,-76.658288,2018-01-03
579475,3273815,2644040,Medium,NW,911/NO  VOICE,P171853170,3800 EGERTON RD,39.327978,-76.680761,2017-07-04
473940,2803236,2814326,Low,ED,AUTO ACCIDENT,P172452072,1800 BLK N GAY ST,39.311217,-76.58561800000001,2017-09-02
707306,3747545,3108254,High,ND,SILENT ALARM,P173581697,5000 ROLAND AV,39.353648,-76.634155,2017-12-24
386233,1901218,3334833,Medium,ED,BURGLARY,P180861341,2100 ORLEANS ST,39.295408,-76.587466,2018-03-27
191721,1461969,2496567,Non-Emergency,SE,Other,P171363418,SOUTHEAST DISTRICT,39.128502000000005,-76.61637900000001,2017-05-16
389213,1911041,3341221,Medium,SD,911/NO  VOICE,P180882765,200 FRANKFURST AV,39.241552,-76.60355899999999,2018-03-29
560746,3178408,2788714,Medium,NW,DISORDERLY,P172361627,3700 W BELVEDERE AV,39.346191999999995,-76.680386,2017-08-24
626845,3467922,2509169,Medium,SD,NARCOTICS INSIDE,P171403134,200 S PAYSON ST,39.284723,-76.64846700000001,2017-05-20
691333,3731491,2700252,Medium,SW,NARCOTICSOutside,P172051165,2700 WILKENS AV,39.27802,-76.658845,2017-07-24
299468,1688317,3231164,Medium,CD,911/NO  VOICE,P180440082,1100 DRUID HILL AV,39.301189,-76.627551,2018-02-13
212334,1488915,2664379,High,SE,Traffic Stop,P171923245,2500 BOSTON ST,39.281,-76.580927,2017-07-11
127343,611145,3136738,Medium,NW,BURGLARY,P180061235,4200 REISTERSTOWN RD,39.336236,-76.665839,2018-01-06
700764,3740956,2842498,Low,SW,CHK WELL BEING,P172561271,1800 N ROSEDALE ST,39.308192,-76.669265,2017-09-13
325581,1767320,3256229,Medium,CD,911/NO  VOICE,P180532319,1200 ETTING ST,39.300767,-76.628091,2018-02-22
64536,350303,2525982,Medium,ED,COMMON ASSAULT,P171462114,1100 VALLEY ST,39.303088,-76.604996,2017-05-26
442224,2058175,3409093,Non-Emergency,NE,Business Check,P181140567,5500 HARFORD RD,39.352394,-76.56137199999999,2018-04-24
701539,3741734,2872887,High,SW,SILENT ALARM,P172671036,900 N ROSEDALE ST,39.297438,-76.66805699999999,2017-09-24
375144,1874382,3321100,Medium,SW,DISORDERLY,P180792362,4800 WILLISTON ST,39.275327000000004,-76.696775,2018-03-20
22603,131641,2567571,Medium,SE,911/NO  VOICE,P171601986,2100 BOSTON ST,39.284496999999995,-76.58677,2017-06-09
523924,2991530,3063229,Medium,WD,911/NO  VOICE,P173392476,2000 WINCHESTER ST,39.301862,-76.651493,2017-12-05
597761,3292247,3203620,High,SE,SHOOTING,P180321185,200 DOUGLAS CT,39.294241,-76.596641,2018-02-01
519004,2986591,2892377,Medium,NW,911/NO  VOICE,P172740802,3300 W COLD SPRING LN,39.336372999999995,-76.674458,2017-10-01
108889,572400,3018984,High,ED,ARMED PERSON,P173211993,2400 BLK GREENMOUNT AV,39.316364,-76.60947,2017-11-17
349198,1809418,3290535,Medium,SE,NARCOTICSOutside,P180671967,3500 HUDSON ST,39.282523,-76.567814,2018-03-08
537196,3084375,2750100,Medium,NE,JUV DISTURBANCE,P172222671,1500 OAKRIDGE RD,39.333127000000005,-76.59455,2017-08-10
688953,3729075,2467490,Low,SD,INVEST,P171261846,400 W LEE ST,39.281425,-76.6222,2017-05-06
67921,354604,2653572,Medium,CD,DISORDERLY,P171890217,2000-BL LINDEN AV,39.311211,-76.633055,2017-07-08
215224,1492854,2686302,Medium,CW,Lab Request,P172001402,4400 FURLEY AV,39.331271,-76.557035,2017-07-19
653899,3566572,2692008,Low,CD,DESTRUCT PROP,P172021209,400 MCMECHEN ST,39.305403000000005,-76.630416,2017-07-21
442914,2060163,3411122,High,ND,ARMED PERSON,P181142998,4100 WELDON PL W,39.336773,-76.642185,2018-04-24
406824,1961354,3360730,Medium,SW,911/NO  VOICE,P180960724,1100 POPLAR GROVE ST,39.300357,-76.665255,2018-04-06
200078,1472719,2559316,Non-Emergency,CD,RECOVER PROPERTY,P171573007,300 BLK E PRATT ST,39.286612,-76.610875,2017-06-06
661088,3573785,2930994,Low,NE,LARCENY,P172880620,6000 AMBERWOOD RD,39.316759999999995,-76.54289,2017-10-15
425418,2004248,3382877,Medium,SD,NARCOTICSOutside,P181041179,100 S ARLINGTON AV,39.286577,-76.635164,2018-04-14
19576,64162,3194188,Low,ED,ANIMAL DISTURBAN,P180281899,1200 N LUZERNE AV,39.304927,-76.581253,2018-01-28
35902,148943,3082080,Medium,NE,NARCOTICS INSIDE,P173472046,4300 ORCHARD RIDGE BL,39.312461,-76.559844,2017-12-13
190248,1460051,2482811,High,SD,Traffic Stop,P171320598,1600 RAMSAY ST,39.283265,-76.64207900000001,2017-05-12
85995,379213,3206438,Low,ND,EMERGENCY PETITI,P180331289,4600 PALL MALL RD,39.342183,-76.66500400000001,2018-02-02
9534,50845,2818774,High,ED,CUTTING,P172471461,1400 BLK E OLIVER ST,39.307295,-76.599316,2017-09-04
86207,436745,2575952,Non-Emergency,SE,ANIMAL DISTURB,P171631075,400 N MILTON AV,39.295773,-76.582099,2017-06-12
47110,237645,2750805,High,SD,SILENT ALARM,P172230309,900 LIGHT ST,39.278948,-76.612612,2017-08-11
559302,3176960,2728411,Medium,NW,SUSPICIOUS PERS,P172150249,5000 ELMER AV,39.346006,-76.67692,2017-08-03
469189,2798455,2623143,Non-Emergency,SE,LOUD MUSIC,P171783455,200 S EAST AV,39.290002,-76.571759,2017-06-27
584190,3278568,2782737,Low,NE,INVESTIGATE,P172341522,5300 HARFORD RD,39.350885,-76.562639,2017-08-22
593667,3288104,3053459,Medium,ED,DISORDERLY,P173352733,2400 E PRESTON ST,39.305756,-76.583973,2017-12-01
581449,3275794,2704662,Medium,CD,CHECK WELLBEING,P172062980,800 MURPHY LN,39.294793,-76.6297,2017-07-25
683666,3661708,3020802,Low,NE,LARCENY F/AUTO,P173220780,5600 ANTHONY AV,39.337767,-76.544759,2017-11-18
218210,1496750,2716018,Non-Emergency,CD,TOWED VEHICLE,P172102317,100 W NORTH AV,39.311132,-76.618077,2017-07-29
100688,487947,2953903,Medium,NE,INVESTIGATE,P172962648,1600 E COLD SPRING LN,39.346047,-76.589057,2017-10-23
